hoa_label,latitude,longitude,legalAcreage,imprvActualYearBuilt,ShapeSTLength,ShapeSTArea,improvementValue,propType,situs_city,compactness,has_sidewalk
1.0,33.183834291470106,-96.96173837261613,0.165,2016.0,350.6030016095881,6912.929402457302,409007.0,R,LITTLE ELM,17.781530460004156,False
1.0,33.03369921316371,-97.37671614892945,0.1869,2022.0,361.2601894733257,7979.245342364561,206635.0,R,HASLET,16.35604858587144,False
1.0,33.401095270386584,-96.94959558418968,0.13,2022.0,337.00971416076345,5777.644059287737,211984.0,R,PILOT POINT,19.657761238535173,False
1.0,33.21187332124274,-96.92761253094,0.1266,2007.0,325.0761935276561,5768.182634892915,245117.0,R,LITTLE ELM,18.320247170951777,False
1.0,33.25572159501648,-96.94304934149416,0.14,2020.0,336.72912056473484,6137.999233265184,227043.0,R,AUBREY,18.472876311517947,False
1.0,33.23389249951472,-96.86100262868251,0.2688,2020.0,451.63337034475535,11683.636544246165,666010.0,R,PROSPER,17.45798069261349,False
1.0,33.0501659639661,-97.08124015317416,0.2112,2015.0,420.29801517549487,10855.507136251346,356194.0,R,FLOWER MOUND,16.272885213307678,False
0.0,33.12727816035692,-97.06704457499336,43.7709,0.0,7125.071273525959,1757657.2871602443,0.0,R,CORINTH,28.88312814089364,False
1.0,33.17790060411345,-96.8974927986564,0.1708,2008.0,373.6605620672217,7718.637409355775,282711.0,R,LITTLE ELM,18.088971957039423,False
1.0,33.020059451633365,-97.2300183053098,0.1708,2008.0,359.7715553727796,7279.454644304658,362445.0,R,ROANOKE,17.78094354315643,False
1.0,33.18872213349297,-96.89824219562402,0.2256,2009.0,437.7042779730289,9938.574117423135,404169.0,R,LITTLE ELM,19.27691363895212,False
